Month,Date,A,AA,AAL,AAP,AAPL,ABC,ABT,ACN,ADBE,ADI,ADM,ADP,ADS,ADSK,AEE,AEP,AES,AET,AFL,AGN,AIG,AIV,AIZ,AKAM,ALL,ALXN,AMAT,AME,AMG,AMGN,AMP,AMT,AMZN,AN,ANTM,AON,APA,APC,APD,APH,ARG,ATVI,AVB,AVGO,AVY,AXP,AZO,BA,BAC,BAX,BBBY,BBT,BBY,BCR,BDX,BEN,BF-B,BHI,BIIB,BK,BLK,BLL,BMY,BRK-B,BSX,BWA,BXP,C,CA,CAG,CAH,CAM,CAT,CB,CBG,CBS,CCE,CCI,CCL,CELG,CERN,CF,CHD,CHK,CHRW,CI,CINF,CL,CLX,CMA,CMCSA,CME,CMG,CMI,CMS,CNP,CNX,COF,COG,COH,COL,COP,COST,CPB,CRM,CSCO,CSX,CTAS,CTL,CTSH,CTXS,CVC,CVS,CVX,CXO,D,DAL,DD,DE,DFS,DG,DGX,DHI,DHR,DIS,DISCA,DISCK,DLTR,DNB,DO,DOV,DOW,DPS,DRI,DTE,DUK,DVA,DVN,EA,EBAY,ECL,ED,EFX,EIX,EL,EMC,EMN,EMR,ENDP,EOG,EQIX,EQR,EQT,ES,ESRX,ESS,ESV,ETFC,ETN,ETR,EW,EXC,EXPD,EXPE,EXR,F,FAST,FCX,FDX,FE,FFIV,FIS,FISV,FITB,FLIR,FLR,FLS,FMC,FOX,FOXA,FRT,FSLR,FTI,FTR,GAS,GD,GE,GGP,GILD,GIS,GLW,GMCR,GME,GOOG,GOOGL,GPC,GPS,GRMN,GS,GT,GWW,HAL,HAR,HAS,HBAN,HBI,HCN,HCP,HD,HES,HIG,HOG,HON,HOT,HP,HPQ,HRB,HRL,HRS,HSIC,HST,HSY,HUM,IBM,ICE,IFF,ILMN,INTC,INTU,IP,IPG,IR,IRM,ISRG,ITW,IVZ,JBHT,JCI,JEC,JNJ,JNPR,JPM,JWN,K,KEY,KIM,KLAC,KMB,KMX,KO,KR,KSS,KSU,L,LB,LEG,LEN,LH,LLL,LLTC,LLY,LM,LMT,LNC,LOW,LRCX,LUK,LUV,LVLT,M,MA,MAC,MAR,MAS,MAT,MCD,MCHP,MCK,MCO,MDLZ,MDT,MET,MHFI,MHK,MJN,MKC,MLM,MMC,MMM,MNST,MO,MON,MOS,MRK,MRO,MS,MSFT,MSI,MTB,MU,MUR,MYL,NBL,NDAQ,NEE,NEM,NFLX,NFX,NI,NKE,NOC,NOV,NRG,NSC,NTAP,NTRS,NUE,NVDA,NWL,O,OI,OKE,OMC,ORCL,ORLY,OXY,PAYX,PBCT,PBI,PCAR,PCG,PCLN,PDCO,PEG,PEP,PFE,PFG,PG,PGR,PH,PHM,PKI,PLD,PM,PNC,PNR,PNW,POM,PPG,PPL,PRGO,PRU,PSA,PVH,PWR,PX,PXD,QCOM,R,RAI,RCL,REGN,RF,RHI,RHT,RIG,RL,ROK,ROP,ROST,RRC,RSG,RTN,SBUX,SCG,SCHW,SE,SEE,SHW,SIG,SJM,SLB,SLG,SNA,SNDK,SNI,SO,SPG,SPLS,SRCL,SRE,STI,STJ,STT,STX,STZ,SWK,SWKS,SWN,SYK,SYMC,SYY,T,TAP,TDC,TE,TEL,TGNA,TGT,THC,TIF,TJX,TMK,TMO,TROW,TRV,TSCO,TSN,TSO,TSS,TWC,TWX,TXN,TXT,TYC,UA,UAL,UHS,UNH,UNM,UNP,UPS,URBN,URI,USB,UTX,V,VAR,VFC,VIAB,VLO,VMC,VNO,VRSK,VRSN,VRTX,VTR,VZ,WAT,WBA,WDC,WEC,WFC,WFM,WHR,WM,WMB,WMT,WU,WY,WYN,WYNN,XEC,XEL,XL,XLNX,XOM,XRAY,XRX,YHOO,YUM,ZBH,ZION
2009-12-01,2009-12-31,21.347564,15.060826,4.761653,39.7743,27.879257,23.983076,21.901613,36.384254,36.779999,26.391671,27.158752,31.903539,64.589996,25.41,20.940937,26.502554,12.343837,29.633914,39.401968,39.610001,24.208442,13.454053,26.131974,25.34,25.975063,24.41,12.010735,16.389529,67.349998,51.507082,34.004818,40.367458,134.520004,19.15,53.481459,35.616161,96.698038,59.503347,69.217254,22.269325,42.671696,10.29973,68.040701,16.853992,30.703828,37.056755,158.070007,46.60103,14.542643,27.348739,38.610001,21.443198,33.568965,74.529566,69.787748,31.379669,31.972042,37.618076,53.5,24.935404,197.681629,24.512497,20.380652,65.720001,9.0,16.151911,54.861678,32.838945,18.975775,18.8175,28.489331,41.799999,48.257756,44.728003,13.57,13.091888,12.851684,36.572694,26.878906,27.84,20.610001,16.726844,27.300643,22.575958,51.517711,35.111577,20.144139,35.406714,50.107043,27.022976,15.011393,51.732313,88.160004,40.740478,12.348576,10.999956,46.814246,35.797995,10.726702,31.689633,49.76631,30.086971,49.769245,28.15493,18.442499,21.034648,14.069627,23.106034,23.854757,22.665001,41.610001,12.938824,29.504141,61.464018,44.900002,30.733525,11.087219,26.15454,47.037615,13.55455,22.163361,54.887835,10.186349,36.913801,29.774663,15.67195,13.26,16.1,75.376609,71.778563,30.233286,22.848692,23.809135,27.95585,34.069248,38.403091,29.370001,67.706538,17.75,9.903199,41.430731,34.958178,28.448546,28.978879,22.831308,16.683644,26.4828,35.360976,20.52,46.728237,95.732953,28.041135,41.402946,20.779743,43.209999,69.356351,32.168897,17.600001,26.664893,60.913544,21.7125,36.601198,32.145313,35.699047,9.636179,8.611407,17.962507,31.819632,80.641414,33.659704,52.970001,21.383079,24.24,8.586663,30.674408,41.881113,29.403121,26.393958,13.361142,11.471579,56.780203,135.399994,28.92,4.528471,27.931318,58.264692,12.296884,7.829866,21.380053,29.168078,16.981694,26.446916,19.14069,309.680858,310.300297,31.557092,18.359367,23.952774,155.699972,13.784871,86.925783,27.846592,33.297373,26.563799,3.244169,5.783542,32.018456,22.012746,25.060353,57.05506,21.036197,22.746839,33.848497,32.085952,35.401188,20.77784,18.270515,8.575921,40.690936,52.599998,10.178947,30.856203,41.741434,114.035685,109.194741,36.599077,30.68,16.567325,29.245773,21.866649,6.564629,26.252201,14.640863,303.429993,41.431749,19.966381,30.145251,24.027684,37.610001,52.711075,25.939561,36.104094,31.047482,43.949529,4.984159,10.594657,24.22938,49.175085,24.25,23.857563,9.258858,47.181756,31.876826,34.943284,12.519147,15.938676,12.302484,74.839996,75.097534,25.56306,27.608242,27.974824,59.463767,23.183794,20.909695,38.382743,21.77258,11.087416,22.95,15.029445,24.947272,27.106147,23.827253,10.735283,15.481707,51.071387,22.980925,59.551973,24.393355,15.554855,38.504344,30.528367,29.493979,47.599998,39.510754,31.655437,80.734947,18.705824,70.661667,19.200001,14.318855,73.473934,54.910854,29.050671,15.922369,27.627271,25.829315,28.661203,55.815651,10.56,38.15031,18.43,33.267335,18.785496,42.459728,42.583574,7.87,48.23,4.771481,15.238489,42.534451,36.014265,21.633281,44.428031,32.636462,45.709454,38.091918,17.489231,13.297556,19.11422,32.869999,15.223948,33.844135,22.950852,38.119999,66.325404,24.1671,12.478871,15.73325,30.448216,35.016459,218.410004,25.330324,25.768682,50.948479,14.437453,20.536912,49.738573,13.668981,47.93669,9.637868,19.442435,20.683347,37.456147,46.454697,28.468097,27.885317,12.29457,25.816188,24.091943,38.996325,41.888891,67.635819,40.227752,20.84,70.683386,47.947001,40.590579,35.816039,9.799607,23.333469,24.18,4.925109,23.809248,30.9,68.539472,76.510652,40.807985,50.482234,10.025948,48.980254,23.794411,42.918421,10.564859,28.958285,17.367262,15.87873,19.266293,56.610512,25.78129,53.115516,58.606097,46.066904,37.409055,28.053837,38.985872,24.902309,62.230961,20.484257,55.169998,46.357173,18.836862,33.359928,39.730465,14.840052,15.777545,44.400599,13.902072,48.200001,46.111803,16.516629,22.823243,19.841344,38.71588,31.43,12.062672,22.064104,12.559578,41.55421,21.559999,38.593119,16.970613,18.271646,46.476294,45.4468,42.750229,12.57764,11.533933,12.670051,15.780962,35.644104,24.182891,22.452758,18.478651,15.654591,6.8175,12.91,29.743422,27.910424,17.330704,28.135368,47.914176,34.990002,9.81,19.925833,59.875189,20.867772,46.849998,16.069107,26.483721,13.496877,49.805763,51.590311,30.280001,20.583422,42.849998,33.523129,22.78652,61.959999,32.10273,41.07002,20.375743,23.43599,12.787247,70.132925,27.16973,13.609,45.979028,16.221909,13.530036,17.972981,41.912648,51.089898,16.690178,16.270664,21.574092,57.368038,33.981397,7.439102,16.780001,30.736866,56.913333,12.493213
2010-01-01,2010-01-29,19.258838,11.893567,5.224045,38.762258,25.409244,25.077816,21.632513,35.937124,32.299999,22.530697,25.996417,30.391067,59.459999,23.790001,19.142787,26.395904,11.713198,28.016667,41.259185,38.369999,19.565395,12.980794,27.860515,24.700001,25.879947,23.184999,10.494316,15.618056,60.57,53.24614,33.496762,39.657456,125.410004,18.0,58.46352,36.275258,92.702334,60.7998,64.862358,19.211995,37.884577,9.419016,63.48311,16.015438,27.354929,34.591269,155.029999,52.171112,14.658521,26.840728,38.700001,23.69199,31.178476,79.467616,66.699249,29.497183,30.62918,42.211737,53.740002,26.012558,182.03397,24.081039,19.662285,76.43,8.63,17.061124,53.062132,32.938159,18.620931,18.7267,29.222771,37.66,44.537371,43.725172,12.3,12.048265,12.23941,34.605411,28.269926,28.389999,18.915001,17.110098,27.228383,21.616394,49.675601,33.618314,20.259292,34.685665,49.011102,31.537466,14.174193,44.165559,96.459999,40.118621,11.96219,10.575422,43.815504,34.416122,9.417547,30.258266,47.81557,28.278329,48.305693,27.580171,15.8875,19.743045,12.436058,22.25518,22.40542,21.83,41.549999,12.848624,29.727754,57.576117,44.869999,29.580624,11.91535,25.331144,43.437399,12.605455,23.21076,50.689132,11.048487,35.023933,27.2819,15.155851,13.13,16.50667,70.552219,66.753627,31.15605,22.402139,23.270696,29.675331,32.857793,36.885711,29.879999,61.635982,16.280001,9.688553,40.798768,33.657731,29.470816,27.7624,24.795291,15.919654,24.851803,34.481104,20.110001,43.490209,86.786455,26.605044,41.497218,20.40105,41.93,66.073015,31.435955,15.2,25.66737,56.797564,22.405001,34.167109,31.525887,29.705271,9.469319,9.334766,17.893487,26.476685,75.71306,31.60896,49.43,21.492547,22.52,10.955701,27.722242,42.160071,28.046965,24.112414,12.320456,10.566593,53.979759,113.300003,26.584999,4.412505,27.02759,57.447018,13.068995,6.299114,23.850593,29.579159,15.900002,27.534393,17.247559,264.705742,265.235233,31.324322,16.788722,25.20893,137.145821,13.041857,89.125183,27.032201,33.552201,25.4742,4.257416,5.510077,31.064838,20.434229,24.263412,54.499372,21.696404,20.526314,33.364946,29.234453,37.132189,18.986856,17.382028,8.678568,36.72881,54.049999,9.245659,31.407975,46.239884,106.622063,92.839839,35.380295,36.689999,15.755201,28.179869,18.706682,5.746275,23.842933,14.70519,328.059998,37.633046,16.404902,28.641258,24.548108,37.790001,51.442603,24.149955,33.779275,28.535924,44.957392,6.447975,9.882082,18.8957,45.840657,20.629999,22.70654,9.66475,44.067216,28.439223,34.385732,12.375997,14.266678,14.836424,71.099998,71.979625,21.832326,27.21395,23.912168,58.808757,22.912791,19.429613,32.313551,20.436387,10.990413,20.85,14.285147,24.369002,23.260768,22.935369,10.59606,15.280243,51.063209,20.41782,56.045552,25.112413,15.829555,37.722666,30.50246,31.201482,41.41,40.894082,31.804381,71.497515,18.433245,68.798325,19.225,14.486626,68.410792,49.192696,30.354532,15.203265,25.041025,23.880253,22.714738,61.539906,8.72,35.954203,18.23,34.537866,17.051013,39.196067,38.578143,8.892858,48.939999,4.490648,14.7034,43.105634,33.408557,22.091419,39.885221,27.668804,44.069495,33.315116,14.408954,12.021841,20.710788,27.219999,14.552254,30.51591,21.61907,37.799999,63.87132,23.10951,12.199713,14.461317,30.246738,33.126433,195.350006,25.855399,23.707187,49.959676,14.810493,19.691172,50.855853,12.718889,49.742767,10.139038,19.079809,19.428585,35.373091,48.864053,27.081817,27.703675,11.980821,25.877928,21.989209,43.353179,42.082512,65.750821,38.853205,18.219999,66.29153,43.7764,34.387047,31.666357,9.842158,24.081099,26.66,5.911993,23.978488,27.219999,70.145344,77.474354,41.902453,48.363361,10.781827,45.197427,22.51686,43.676491,9.983014,27.367424,16.878174,16.451634,17.485967,58.171545,26.398807,51.67043,57.138471,41.711455,36.187465,24.599122,40.113176,24.238371,56.14823,19.54293,52.91,42.026197,22.587522,34.221591,39.128212,13.632614,15.926109,44.176485,12.432508,42.880001,47.530768,15.648792,22.864085,18.220434,36.006797,27.969999,11.579273,22.360689,13.659069,44.045574,22.16,36.44806,17.648508,18.730522,44.97549,42.348735,43.444725,11.984019,12.990949,11.688238,13.076176,37.538694,22.780378,19.484906,19.185969,15.63038,6.35,12.23,28.436661,30.217979,17.442336,26.638337,48.248248,31.57,8.01,22.200794,58.210312,19.572185,50.290001,15.803629,25.958144,14.842528,41.786912,48.192941,28.120001,19.454051,38.400002,32.342844,20.52727,56.98,31.516976,35.339753,20.011816,24.686373,12.680104,65.368126,25.755391,13.454057,45.961823,15.95513,12.528946,18.703662,44.539838,47.463353,16.344105,14.885927,20.299964,54.20476,32.396823,7.667728,15.01,30.245342,54.227015,18.472038
2010-02-01,2010-02-26,21.615526,12.453445,7.211346,40.088721,27.070912,25.871581,22.180066,35.04286,34.650002,24.436113,25.596266,31.00202,55.439999,27.879999,18.513435,25.92726,10.841431,28.035364,42.380044,39.790001,20.001439,14.104783,27.186654,26.299999,27.021328,24.76,10.596877,16.732401,71.129997,51.543503,35.222595,39.85364,118.400002,17.75,56.766131,38.177608,97.273162,66.853087,58.560567,20.08483,57.499215,9.989121,67.468929,16.724983,26.589228,35.078081,165.929993,54.746264,16.087678,26.533124,41.610001,24.253049,31.050868,80.320869,68.911642,30.298434,31.249887,44.672845,55.009998,25.502859,186.27365,25.670377,19.783358,80.129997,7.74,18.213442,55.565138,33.731848,19.044805,20.143143,30.01807,41.130001,48.638149,44.364144,13.2,12.104172,15.488703,35.41106,30.592019,29.76,20.737499,19.594178,30.409749,23.177867,46.780855,34.106111,20.643136,35.946885,50.783688,32.972237,14.720388,46.455297,104.709999,50.596477,12.159792,10.288372,47.445363,35.297067,9.885468,31.611558,50.822191,28.568067,51.440847,27.763429,16.987499,21.377317,13.841449,22.404677,22.576707,24.065001,43.009998,14.613032,30.99511,58.272238,46.450001,30.357302,12.587598,26.524124,49.829087,12.577811,23.606004,51.672505,11.616991,36.310027,28.842185,15.91722,13.275,18.58,62.68132,65.130586,33.076699,23.41102,26.711663,32.557757,33.936377,37.02058,30.805,63.432275,16.58,9.688553,39.163098,33.355663,29.746889,27.187489,28.388059,16.702744,26.17946,39.584986,22.75,45.236168,85.199171,29.950392,41.46416,20.829717,48.005001,71.221884,35.575868,16.100001,28.773085,57.105906,22.9575,32.818479,33.716985,30.856853,9.410918,10.109792,19.322713,29.839372,81.90733,28.361194,55.799999,20.562056,24.105,10.753145,25.12621,39.798214,31.132531,27.06138,13.218474,11.20343,57.819886,105.75,28.084999,4.516875,28.170324,62.345272,13.134218,8.879718,23.524482,29.869518,15.549435,27.394807,15.005464,263.137328,263.663669,33.552272,18.91811,24.92805,144.505311,12.699679,91.665109,27.986076,40.715667,29.835249,4.275193,6.220127,31.097238,21.10389,27.026721,55.45186,22.085461,22.304686,34.949529,33.954782,36.013574,20.48741,13.957317,9.219016,38.697039,56.830002,10.213836,34.557184,45.013037,111.272999,104.323273,37.462012,36.32,16.806272,30.797046,18.940102,6.671371,23.487323,16.647872,347.140015,39.299295,16.748413,33.27404,27.432489,38.799999,51.951661,27.213682,36.407711,30.654256,43.393182,6.430232,10.876555,19.620374,46.882671,20.190001,22.066154,10.01142,47.085519,32.84395,35.10943,14.489961,14.80578,15.850633,73.309998,79.305547,22.925071,26.923855,23.977096,61.868203,23.472094,21.278343,33.194564,21.726815,12.202947,23.850001,17.172665,21.879445,26.925253,23.739854,10.44759,17.039176,52.668545,21.678147,56.474328,24.323277,16.270219,38.171224,31.426515,30.302851,51.580002,42.765643,32.514067,71.884849,19.852502,68.957609,20.790001,14.67628,63.695608,53.726711,29.320984,14.888604,26.350114,24.4091,24.967748,65.201696,9.06,36.711691,21.34,34.010431,17.657607,37.677387,44.356762,9.435715,51.07,4.7333,15.59137,46.982101,35.50783,20.011471,43.893538,28.504663,46.485816,33.805046,15.167321,12.225893,20.868104,29.639999,15.290389,31.657015,23.109717,39.299999,65.102436,23.866808,11.882838,16.086768,29.74991,32.875472,226.710007,26.869337,23.032939,52.347888,14.06103,19.827857,52.28527,13.156149,53.897693,10.437811,21.040842,19.703823,38.070183,47.391871,28.873083,28.159989,12.27268,27.379912,21.236103,48.594972,44.119711,68.250318,43.036179,19.0,66.133106,46.434041,32.327257,30.923563,9.768157,26.093242,24.459999,6.284402,24.966826,28.049999,66.07271,75.5186,47.259611,53.539628,11.52327,49.726996,23.651527,46.850389,10.496137,27.705577,16.954759,17.080587,18.005963,58.527646,27.797866,51.635971,55.192535,46.818792,37.63703,28.20867,37.251759,24.064158,61.579201,21.458905,55.18,40.717794,22.114066,34.666029,40.980595,16.243289,14.896063,49.348366,14.960158,42.549999,48.611013,15.279497,23.607433,17.825274,34.822502,30.49,11.55506,23.034745,12.813306,44.411075,21.08,39.840664,19.390894,19.397989,47.52881,43.261938,45.090945,12.993175,16.056312,11.145904,13.012211,40.556539,24.2815,21.112977,19.569098,15.908319,6.515,17.15,30.300359,31.005478,18.547523,29.78435,49.465748,32.200001,7.55,21.784751,59.601473,20.37822,48.970001,16.977437,26.412456,14.156652,41.277736,48.967845,28.299999,21.160845,40.540001,33.868015,20.185386,59.66,30.936305,35.935104,19.96934,23.781205,16.532583,73.55758,26.534885,13.905969,46.512367,13.579932,12.68595,20.485812,45.756261,57.702606,16.3677,16.217405,22.388642,55.041045,31.971694,8.239289,15.31,29.812131,55.199483,18.063362
2010-03-01,2010-03-31,23.628668,13.333613,7.231022,41.245491,31.090142,26.683527,21.526269,36.778783,35.369999,24.248848,25.195233,33.392877,63.990002,29.379999,19.834257,26.359125,10.201518,32.821662,46.528061,41.77,27.567586,15.558361,30.625072,31.42,28.114323,27.184999,11.66176,17.796213,79.0,54.484423,39.912491,39.80693,135.770004,18.08,59.069071,39.828179,95.264627,69.51369,63.565223,20.352146,57.227437,11.32351,72.289603,18.945766,30.83165,38.063094,173.089996,62.937401,17.247277,27.257924,43.759998,27.534392,36.18915,83.043614,70.002235,33.098421,35.679534,43.66603,57.389999,27.613192,186.25019,25.35686,21.809511,81.269997,7.22,18.563515,62.11578,40.180584,19.865847,20.645486,31.993639,42.860001,53.582955,46.688503,15.85,13.033691,16.825829,35.813884,33.076133,30.98,21.2325,16.816616,30.305635,20.688584,49.222653,36.457598,22.496215,36.952392,53.127804,34.811111,16.860395,48.856905,112.669998,55.203449,12.311092,11.04193,40.191008,38.719246,9.062911,34.354096,56.520273,30.454755,50.377774,29.675096,18.612499,22.871006,14.844709,25.396184,23.867366,25.49,47.470001,14.710361,33.575742,61.11734,50.360001,32.850452,14.214633,29.292953,51.947644,13.747538,24.949838,53.07472,11.842564,39.246069,32.230496,17.26622,14.705,19.74,66.820562,66.241951,34.16561,24.575614,29.710449,35.761345,35.266575,36.952652,31.700001,59.483924,18.66,11.351009,40.994114,34.75231,33.011118,28.736702,30.625868,17.227989,28.196566,42.09354,23.690001,44.70228,87.787519,32.787353,38.848963,22.489584,50.880001,75.447641,36.087114,16.5,32.004352,61.149997,24.719999,33.205026,34.133013,34.72192,10.663167,10.824539,20.899189,33.166325,90.371235,28.684062,61.630001,21.429262,25.379999,11.951121,26.410169,43.374837,34.394377,28.716096,14.339922,12.137986,61.609888,122.650002,32.314999,4.460467,29.969254,66.341207,14.884357,10.898139,22.467091,29.363466,17.824962,31.446085,19.114517,283.277222,283.843845,35.470389,20.334769,30.139924,157.703492,12.357501,97.499574,27.967511,44.151109,31.919881,4.799576,6.673502,33.204156,24.198344,28.231363,59.084762,25.755798,25.440574,39.396544,40.921215,33.844939,21.472181,14.507321,9.420843,40.831452,58.900002,12.786956,37.208077,44.480449,112.226815,109.078056,42.645335,38.900002,18.247044,32.66238,20.117218,7.400774,25.666031,17.667933,348.130005,41.15799,18.722332,33.649171,29.219059,45.189999,53.765844,29.839735,38.819276,33.898926,44.458248,6.969832,12.370286,20.832756,49.071186,25.120001,23.208867,9.812098,47.925394,34.634566,35.899054,16.783418,17.113976,16.623363,75.709999,79.487718,23.836337,28.397847,26.620442,66.212343,28.617685,21.753988,36.532619,22.706078,12.828812,24.3,19.568774,24.768814,28.942382,27.601624,12.127644,17.620321,55.035951,22.559372,62.747131,27.183225,17.471482,39.604841,37.428557,31.587622,54.380001,47.249078,33.609259,75.813926,20.878472,71.900028,21.690001,15.223981,64.38981,55.916635,30.00559,16.272031,27.388036,24.936957,25.928046,66.843735,10.37,39.746247,22.709999,34.178985,20.017643,39.269964,45.931684,10.534286,52.049999,4.979104,17.020095,50.28756,33.22366,19.150171,47.699976,30.907756,48.451436,37.349316,16.290825,13.515169,22.979486,35.540001,15.745691,33.729341,24.103481,41.709999,69.204947,24.488587,11.784757,17.175611,36.474149,33.623627,255.0,28.200391,23.132246,55.833805,13.740551,24.953542,52.277009,14.644367,57.856682,10.842602,22.641879,22.276048,40.991387,52.628252,31.586583,29.180895,12.714812,29.097274,20.914543,57.564996,50.930024,76.957868,56.762462,19.16,73.480542,56.101742,36.980689,33.964217,10.153396,30.449808,26.49,7.31865,27.230843,29.27,71.502888,80.440449,49.24296,55.857362,12.595038,46.08814,24.550801,47.583465,11.119217,29.258542,17.306634,17.652553,18.686753,62.498438,31.203853,52.137794,57.324358,52.609412,38.635453,33.511708,41.741167,25.117012,65.991756,19.574501,54.5,41.645529,24.881808,37.232873,41.199377,14.89716,16.282665,49.773186,15.283462,40.720001,52.519297,15.630326,24.302256,18.5653,36.271284,28.889999,11.977163,24.851177,14.007129,45.342051,22.879999,42.803602,19.805448,22.385511,50.130857,47.153169,46.533126,13.817351,18.044504,12.997321,14.376334,46.306901,26.146088,21.190917,20.875331,16.874457,7.3525,19.549999,34.275938,29.915797,22.07699,32.406009,54.240533,38.07,9.38,22.953008,63.907711,21.75222,55.330002,17.721558,30.62598,15.918147,44.919612,56.403918,28.200001,22.094911,40.869999,36.820677,21.643648,67.540001,32.560372,36.269991,20.373427,27.06917,16.840036,76.2583,27.934446,14.985381,48.098095,14.649539,14.215172,23.045437,54.580736,57.335691,16.86665,16.865721,22.102608,56.717683,33.750001,8.611608,16.530001,33.887871,56.999989,21.278523
2010-04-01,2010-04-30,24.913501,12.57517,6.955555,44.374324,34.541808,28.464274,21.081276,38.596269,33.599998,25.182791,24.358299,32.566878,75.059998,33.990002,19.742994,26.451667,10.70232,27.624041,43.674156,42.82,31.411223,18.938776,32.451173,38.830002,28.427572,27.440001,11.930144,18.564543,84.18,52.180855,40.792396,38.125343,137.100006,20.200001,49.361853,39.732149,95.645055,59.329546,65.997808,22.291365,57.074521,10.41199,87.099137,18.899692,33.050241,42.546533,185.009995,62.78138,17.227952,22.11545,45.959999,28.383949,38.844497,83.120383,67.903857,34.513086,34.917336,46.388163,53.290001,27.918138,157.375257,25.276105,20.674108,77.0,6.88,21.07236,64.931737,43.355347,19.315664,20.317644,30.803756,39.459999,58.412445,47.483011,17.32,15.156107,16.868411,35.457899,35.475173,30.995001,21.192499,15.431522,31.346756,20.828616,53.162229,31.952722,22.130487,36.679153,54.005044,38.43498,17.791691,50.890867,134.910004,64.363927,12.948147,11.04193,42.094098,40.589289,8.897907,36.292598,58.696561,35.228005,49.846241,30.103225,21.4,23.661782,16.346674,24.63701,22.958711,25.555,47.029999,16.721305,33.986752,65.638879,56.82,33.401821,11.769209,31.33811,52.262161,14.264224,28.230371,52.135265,13.806925,41.392297,34.01236,19.790501,16.690001,20.24,69.11017,60.047488,38.163171,25.6228,27.649219,36.12952,38.089483,37.994211,31.215,62.161302,19.370001,10.008418,45.555233,35.267274,30.982501,28.904901,31.121583,18.154327,29.631189,43.673929,21.9,54.005432,90.772696,37.912731,41.208329,22.611634,50.064999,88.758973,38.021217,16.9,32.591475,61.104898,25.77,33.03828,37.636918,32.857096,12.630976,11.212053,23.816974,30.039652,87.091166,27.788831,68.43,24.034783,25.565001,13.149759,28.66881,49.278144,35.738702,30.186526,14.99749,12.997164,65.485364,143.979996,33.845001,4.77222,30.636097,65.977332,15.42412,10.633983,19.621028,29.724627,16.978255,23.619457,21.208303,262.587849,263.113102,35.940638,21.852704,30.376979,134.199999,13.129845,99.68186,28.45019,37.261347,32.192797,6.019506,6.829425,32.983921,23.897408,30.744697,60.029362,25.891736,30.661014,41.31111,47.82623,36.102451,20.995471,14.92298,9.186526,44.262015,60.5,14.192213,40.858481,43.481851,112.883112,113.405004,44.810256,41.830002,18.697284,34.44206,21.858366,7.925589,27.21909,16.217101,360.559998,44.408217,19.645204,34.511969,29.750475,48.220001,53.023682,27.631906,36.978186,34.297252,45.714694,8.111986,12.330739,22.940954,47.806951,24.57,22.554799,10.070311,48.109119,38.828634,35.860539,18.269519,19.399532,19.240988,78.57,81.170642,25.346675,27.4178,29.424549,67.541044,28.523999,24.422227,39.684685,23.163683,12.789996,23.099999,20.854183,24.201656,33.777443,32.190222,12.741153,17.837282,58.22823,23.400542,61.878292,22.587204,17.101715,38.600425,39.363029,29.877548,63.740002,46.867673,34.90718,87.002259,20.877698,76.287847,22.075001,15.72106,57.069393,47.055729,28.149824,16.534322,28.304931,26.001184,26.112714,73.555056,9.35,42.54737,22.01,35.770884,19.903906,42.292604,50.57626,14.128572,58.189999,5.210324,17.57817,52.020823,36.048234,22.146395,50.635887,32.93091,48.205936,37.299933,14.708555,15.17789,24.658189,35.439999,17.104513,37.075332,24.299985,48.869999,72.57761,24.614207,11.826441,17.842965,39.150378,34.717466,262.049988,29.026876,25.177476,55.040517,13.396035,24.962085,51.755146,15.411489,61.824612,12.61597,23.801523,22.783066,38.570885,59.34123,32.232308,29.286231,12.410843,31.308489,18.687987,59.937393,53.50599,81.073893,62.353602,20.129999,74.162226,63.881473,34.089921,40.764072,10.048062,33.08036,25.530001,8.241639,24.501494,29.870001,59.864425,85.037587,53.052387,59.022642,13.190988,46.963293,26.251253,48.879026,11.951954,30.721859,17.862225,18.287198,19.05907,72.092982,30.895095,52.838618,64.514743,57.110651,42.950072,38.553463,42.672933,26.519657,70.018907,19.683203,58.900002,41.04463,27.491658,37.024261,39.702546,14.970586,18.095151,53.882661,16.488504,39.68,52.721222,15.482609,25.982819,19.027102,38.254734,29.07,12.761068,29.047299,14.431073,49.02286,25.0,43.695906,21.584771,22.398056,53.87313,49.35771,43.772543,15.988138,18.459104,12.296026,14.697645,48.860685,27.659511,22.626859,22.458435,17.11269,8.4375,21.6,36.258842,27.780266,21.880408,33.449368,58.223727,37.560001,14.36,23.742352,65.071087,21.561056,56.380001,19.107885,31.472248,16.798902,54.466453,62.118826,28.02,23.164842,38.77,36.626803,20.47619,71.989998,30.857296,38.22349,21.651662,28.800135,18.17699,95.154629,28.137281,15.316226,46.402552,15.763803,15.565237,24.012754,63.513172,65.736172,17.304227,15.884118,22.353972,57.386637,35.462659,9.627336,16.530001,37.696198,58.64644,27.991389
